20 

4 

0.000000 	0.266460 	0.120570 	0.230125 	0.148448 	0.056930 	0.266825 	0.147358 	0.116679 	0.184858 	0.160130 	0.295308 	0.193020 	0.080468 	0.143620 	0.102740 	0.153775 	0.159428 	0.183424 	0.172809 	
0.266460 	0.000000 	0.353729 	0.050467 	0.306835 	0.278109 	0.088660 	0.128343 	0.337720 	0.447812 	0.386353 	0.559891 	0.211833 	0.346782 	0.233191 	0.364064 	0.413205 	0.424556 	0.340622 	0.368575 	
0.120570 	0.353729 	0.000000 	0.327897 	0.089788 	0.078469 	0.326399 	0.253415 	0.020567 	0.115335 	0.039561 	0.259870 	0.201396 	0.089612 	0.147324 	0.061336 	0.166684 	0.146588 	0.101948 	0.065423 	
0.230125 	0.050467 	0.327897 	0.000000 	0.292571 	0.250066 	0.122393 	0.084802 	0.313729 	0.414342 	0.363034 	0.519407 	0.214255 	0.310433 	0.223370 	0.330969 	0.371413 	0.385173 	0.328910 	0.350900 	
0.148448 	0.306835 	0.089788 	0.292571 	0.000000 	0.091874 	0.261313 	0.234191 	0.070040 	0.204072 	0.099175 	0.349550 	0.121028 	0.162849 	0.075545 	0.145110 	0.248971 	0.233346 	0.038865 	0.064566 	
0.056930 	0.278109 	0.078469 	0.250066 	0.091874 	0.000000 	0.259715 	0.174996 	0.067618 	0.173412 	0.116007 	0.304111 	0.157022 	0.090298 	0.102311 	0.091867 	0.177994 	0.172503 	0.126503 	0.119315 	
0.266825 	0.088660 	0.326399 	0.122393 	0.261313 	0.259715 	0.000000 	0.164216 	0.307654 	0.432933 	0.352882 	0.560082 	0.147921 	0.342300 	0.186060 	0.351304 	0.420498 	0.424793 	0.289297 	0.325797 	
0.147358 	0.128343 	0.253415 	0.084802 	0.234191 	0.174996 	0.164216 	0.000000 	0.241662 	0.332211 	0.290731 	0.434605 	0.188923 	0.227043 	0.176674 	0.249580 	0.286672 	0.300508 	0.272684 	0.285775 	
0.116679 	0.337720 	0.020567 	0.313729 	0.070040 	0.067618 	0.307654 	0.241662 	0.000000 	0.135884 	0.049349 	0.280085 	0.180946 	0.100381 	0.127143 	0.076783 	0.182173 	0.164185 	0.086291 	0.058012 	
0.184858 	0.447812 	0.115335 	0.414342 	0.204072 	0.173412 	0.432933 	0.332211 	0.135884 	0.000000 	0.112934 	0.146763 	0.315951 	0.106790 	0.261025 	0.083749 	0.109516 	0.075433 	0.207852 	0.160197 	
0.160130 	0.386353 	0.039561 	0.363034 	0.099175 	0.116007 	0.352882 	0.290731 	0.049349 	0.112934 	0.000000 	0.259467 	0.219148 	0.121891 	0.168604 	0.088613 	0.188225 	0.162756 	0.095525 	0.047267 	
0.295308 	0.559891 	0.259870 	0.519407 	0.349550 	0.304111 	0.560082 	0.434605 	0.280085 	0.146763 	0.259467 	0.000000 	0.456389 	0.217785 	0.400695 	0.213538 	0.148833 	0.135880 	0.354605 	0.306654 	
0.193020 	0.211833 	0.201396 	0.214255 	0.121028 	0.157022 	0.147921 	0.188923 	0.180946 	0.315951 	0.219148 	0.456389 	0.000000 	0.247241 	0.055756 	0.243217 	0.334953 	0.328537 	0.143445 	0.184680 	
0.080468 	0.346782 	0.089612 	0.310433 	0.162849 	0.090298 	0.342300 	0.227043 	0.100381 	0.106790 	0.121891 	0.217785 	0.247241 	0.000000 	0.192158 	0.035434 	0.088452 	0.083199 	0.186149 	0.154957 	
0.143620 	0.233191 	0.147324 	0.223370 	0.075545 	0.102311 	0.186060 	0.176674 	0.127143 	0.261025 	0.168604 	0.400695 	0.055756 	0.192158 	0.000000 	0.187462 	0.280236 	0.272969 	0.107436 	0.139814 	
0.102740 	0.364064 	0.061336 	0.330969 	0.145110 	0.091867 	0.351304 	0.249580 	0.076783 	0.083749 	0.088613 	0.213538 	0.243217 	0.035434 	0.187462 	0.000000 	0.105572 	0.088379 	0.162605 	0.125961 	
0.153775 	0.413205 	0.166684 	0.371413 	0.248971 	0.177994 	0.420498 	0.286672 	0.182173 	0.109516 	0.188225 	0.148833 	0.334953 	0.088452 	0.280236 	0.105572 	0.000000 	0.034329 	0.268174 	0.230099 	
0.159428 	0.424556 	0.146588 	0.385173 	0.233346 	0.172503 	0.424793 	0.300508 	0.164185 	0.075433 	0.162756 	0.135880 	0.328537 	0.083199 	0.272969 	0.088379 	0.034329 	0.000000 	0.248435 	0.207023 	
0.183424 	0.340622 	0.101948 	0.328910 	0.038865 	0.126503 	0.289297 	0.272684 	0.086291 	0.207852 	0.095525 	0.354605 	0.143445 	0.186149 	0.107436 	0.162605 	0.268174 	0.248435 	0.000000 	0.049561 	
0.172809 	0.368575 	0.065423 	0.350900 	0.064566 	0.119315 	0.325797 	0.285775 	0.058012 	0.160197 	0.047267 	0.306654 	0.184680 	0.154957 	0.139814 	0.125961 	0.230099 	0.207023 	0.049561 	0.000000 	

106101.639215 	14307.600241 	29842.751040 	15906.717053 	2086.433709 	3684.488834 	1631.176569 	13722.967402 	7573.230795 	2548.591620 	1054.412884 	2737.161041 	4001.020384 	13077.139008 	8357.138834 	4021.866339 	6547.081950 	19941.036582 	325.017733 	142.416582 	
36762.318221 	53822.660440 	62643.972953 	28978.919485 	3660.688080 	1609.309657 	36212.969125 	28181.267881 	6176.796940 	3751.544856 	2775.080073 	1098.461545 	8762.580443 	4165.852281 	47162.000943 	2893.822852 	114.120392 	9444.328227 	1397.516394 	1806.325585 	
32346.896535 	21903.999456 	76647.818003 	14704.832490 	16364.002363 	1850.362895 	2629.209880 	4449.506894 	26138.069371 	9038.593272 	16848.662788 	6910.249335 	7526.739313 	14381.254144 	14208.636129 	11888.943328 	11097.027214 	28504.676538 	3976.211753 	3410.818098 	
42194.032677 	48604.201597 	47986.643049 	10266.985378 	3323.918772 	370.830855 	7890.507949 	12234.015636 	10598.282709 	983.695953 	3015.787196 	638.216224 	3304.209557 	4053.604438 	7474.532776 	1134.425265 	109.723000 	9469.502853 	704.474925 	908.222780 	
7376.386675 	12863.224101 	24186.485728 	10269.297154 	27389.959440 	1001.787909 	4531.139349 	424.956015 	23978.946640 	1621.350733 	6970.227687 	1479.483735 	3589.095343 	2331.336829 	7947.628287 	2802.851224 	5876.039632 	6444.773665 	3229.482882 	1466.484686 	
3011.319823 	2437.293684 	2501.071078 	601.550341 	1017.978441 	1511.777085 	1785.232662 	450.840318 	1781.606097 	149.634387 	339.347439 	121.394925 	219.978897 	1091.826634 	1298.091829 	162.704438 	497.322099 	2807.193217 	62.459145 	976.721071 	
1086.631122 	11399.477435 	2212.912659 	1222.647794 	2045.062545 	144.291340 	2713.228120 	938.824539 	299.375421 	550.580658 	297.611343 	103.745685 	785.065470 	697.270805 	1939.759632 	363.205147 	11.302537 	740.099320 	113.877079 	32.953341 	
17195.883654 	8419.618440 	1541.437122 	5869.762676 	397.311790 	186.422178 	1668.054621 	16585.965619 	450.711636 	100.618851 	59.559463 	67.878751 	323.367068 	722.990715 	667.125732 	156.937219 	63.458901 	1943.543616 	39.909754 	22.403363 	
13869.677184 	27285.533020 	52628.166870 	7611.358925 	15607.351587 	4578.885897 	9029.063071 	2391.018316 	13689.001246 	4289.770571 	6378.646956 	3098.953452 	3628.644195 	5606.667213 	7128.002435 	6868.015093 	15725.857440 	20700.687420 	1586.483169 	540.301858 	
772.550499 	288.562244 	2250.206249 	918.670750 	979.009104 	97.789366 	120.636999 	117.199025 	2123.357727 	6763.082025 	597.399270 	2145.923052 	245.591945 	2151.793929 	717.362562 	1420.400823 	2668.573020 	3115.928489 	532.613658 	1044.757659 	
1509.873735 	2292.370243 	10781.401736 	760.437875 	1090.320709 	92.483631 	206.338928 	492.644640 	3693.712364 	470.359390 	8186.696743 	160.638350 	186.250413 	786.301929 	668.243196 	906.336312 	23.082316 	1216.597904 	4011.779799 	4480.869294 	
1610.479415 	532.845395 	2545.097564 	71.705953 	49.283097 	6.184144 	111.736733 	299.078099 	329.472489 	810.303209 	160.534172 	5257.620051 	101.462583 	1179.376296 	293.235899 	385.094445 	381.126318 	6643.504428 	97.384338 	26.036484 	
2280.036066 	43852.494102 	2555.250464 	4167.497322 	2473.554565 	131.422930 	17068.119789 	1516.824518 	1051.057223 	210.139272 	274.386294 	319.038582 	5655.963996 	512.352140 	9253.995736 	220.968676 	258.209025 	1947.022005 	372.163249 	22.365488 	
13897.082769 	4138.961318 	14122.461730 	3995.538071 	790.481158 	499.984746 	568.604036 	1362.225114 	1652.839146 	1425.623595 	668.406984 	2799.864611 	774.244150 	24871.319434 	2424.795250 	2116.905024 	15053.379051 	13856.497705 	135.032295 	54.333609 	
6865.132900 	11068.227973 	12061.188828 	10878.846609 	5256.077037 	2285.636501 	3778.586974 	1691.996437 	4461.998607 	1025.206070 	719.727855 	461.325752 	25357.649953 	2019.995488 	39980.295216 	3066.246338 	374.003293 	2820.297702 	1998.070662 	1154.818169 	
18102.952317 	2267.820325 	19132.840225 	899.956975 	556.119347 	923.357118 	1317.489170 	2498.066859 	4989.297718 	5453.011993 	724.880685 	2517.641100 	363.668535 	6302.190298 	6688.937776 	6374.954197 	1174.539877 	11414.376045 	811.189098 	147.200367 	
23786.306442 	1139.930804 	70392.079806 	210.586513 	734.435243 	177.776269 	56.069949 	206.457948 	7143.619588 	4037.733591 	1668.359346 	3163.267780 	513.338754 	33288.841782 	1673.882149 	4757.524879 	53.754877 	150935.602192 	482.514024 	342.601318 	
33092.302797 	14733.177264 	44718.079500 	4724.276418 	3799.883329 	581.225498 	1183.990564 	2210.761215 	8086.397055 	7876.784425 	3159.649709 	22386.751748 	2581.311025 	39838.180827 	6220.235056 	8216.285099 	42233.226540 	98944.817435 	2017.833102 	1923.727419 	
595.947975 	3671.701267 	7578.315658 	1167.858488 	1659.187946 	226.039637 	385.199566 	437.229051 	1220.921639 	136.629852 	2677.995097 	90.268851 	577.208680 	335.941564 	1086.543824 	1705.381216 	66.690658 	1754.391440 	8138.463273 	10863.701222 	
340.158709 	1581.941851 	8072.934876 	802.750367 	362.818027 	633.217198 	122.584515 	106.830997 	289.339757 	156.327852 	2532.899901 	61.486854 	157.512489 	302.810658 	709.967215 	1448.375074 	105.149635 	253.969515 	3734.587972 	20341.677293 	


12006.209052 	15562.954269 	19119.699259 	22676.444249 	
11924.167519 	15456.608576 	18989.049407 	22521.490238 	
12015.761507 	15575.336564 	19134.911394 	22694.486223 	
11944.737456 	15483.272195 	19021.806709 	22560.341222 	
12028.911021 	15592.381518 	19155.851788 	22719.322058 	
12028.911021 	15592.381518 	19155.851788 	22719.322058 	
11954.956916 	15496.519089 	19038.081037 	22579.642985 	
12011.938143 	15570.380558 	19128.822746 	22687.264934 	
12015.761507 	15575.336564 	19134.911394 	22694.486223 	
11962.937146 	15506.863400 	19050.789428 	22594.715457 	
11935.518504 	15471.322200 	19007.125671 	22542.929142 	
12021.490598 	15582.762853 	19144.034881 	22705.306909 	
11914.948566 	15444.658580 	18974.368369 	22504.078158 	
11953.944498 	15495.206751 	19036.468778 	22577.730805 	
11968.332735 	15513.857390 	19059.381819 	22604.906248 	
11993.738453 	15546.789353 	19099.840026 	22652.890700 	
11977.885190 	15526.239684 	19074.593953 	22622.948222 	
11977.885190 	15526.239684 	19074.593953 	22622.948222 	
11978.123405 	15526.548470 	19074.973308 	22623.398146 	
11978.123405 	15526.548470 	19074.973308 	22623.398146 	

1.00
0.75
1.00
1.50

3.540676e-06 	2.352109e-06 	1.997392e-06 	1.853633e-06 	
6.757099e-06 	4.695908e-06 	4.108951e-06 	3.896627e-06 	
6.711855e-06 	4.662939e-06 	4.079248e-06 	3.867890e-06 	
6.532244e-06 	4.532057e-06 	3.961336e-06 	3.753805e-06 	
7.821272e-06 	5.471368e-06 	4.807573e-06 	4.572565e-06 	
2.891552e-06 	1.879095e-06 	1.571247e-06 	1.441325e-06 	
7.454710e-06 	5.204256e-06 	4.566928e-06 	4.339733e-06 	
8.094785e-06 	5.670677e-06 	4.987132e-06 	4.746294e-06 	
5.407461e-06 	3.712431e-06 	3.222923e-06 	3.039370e-06 	
4.471507e-06 	3.030404e-06 	2.608476e-06 	2.444875e-06 	
7.897760e-06 	5.527105e-06 	4.857787e-06 	4.621148e-06 	
7.946419e-06 	5.562562e-06 	4.889731e-06 	4.652055e-06 	
4.874606e-06 	3.324141e-06 	2.873108e-06 	2.700913e-06 	
7.862077e-06 	5.501103e-06 	4.834361e-06 	4.598483e-06 	
3.258285e-06 	2.146332e-06 	1.812004e-06 	1.674265e-06 	
7.404686e-06 	5.167803e-06 	4.534087e-06 	4.307959e-06 	
3.351846e-06 	2.214509e-06 	1.873426e-06 	1.733693e-06 	
5.713071e-06 	3.935128e-06 	3.423554e-06 	3.233487e-06 	
4.263043e-06 	2.878497e-06 	2.471621e-06 	2.312464e-06 	
6.114804e-06 	4.227870e-06 	3.687289e-06 	3.488658e-06 	

7.039594e-06 	5.170308e-06 	4.668740e-06 	4.516412e-06 	
7.707156e-06 	5.699399e-06 	5.166427e-06 	5.010352e-06 	
7.446852e-06 	5.493089e-06 	4.972362e-06 	4.817748e-06 	
4.074804e-06 	2.820496e-06 	2.458399e-06 	2.322716e-06 	
3.087817e-06 	2.038237e-06 	1.722569e-06 	1.592428e-06 	
6.804172e-06 	4.983718e-06 	4.493225e-06 	4.342219e-06 	
7.163579e-06 	5.268575e-06 	4.761174e-06 	4.608150e-06 	
4.065447e-06 	2.813079e-06 	2.451422e-06 	2.315792e-06 	
5.722973e-06 	4.126790e-06 	3.687159e-06 	3.542223e-06 	
6.096842e-06 	4.423108e-06 	3.965889e-06 	3.818854e-06 	
3.004877e-06 	1.972501e-06 	1.660735e-06 	1.531060e-06 	
5.555817e-06 	3.994306e-06 	3.562539e-06 	3.418541e-06 	
4.322348e-06 	3.016693e-06 	2.642950e-06 	2.505878e-06 	
2.916194e-06 	1.902214e-06 	1.594620e-06 	1.465442e-06 	
5.956056e-06 	4.311525e-06 	3.860929e-06 	3.714685e-06 	
4.357013e-06 	3.044167e-06 	2.668794e-06 	2.531527e-06 	
9.260475e-06 	6.930517e-06 	6.324474e-06 	6.159678e-06 	
7.607628e-06 	5.620515e-06 	5.092226e-06 	4.936709e-06 	
3.016999e-06 	1.982108e-06 	1.669772e-06 	1.540029e-06 	
8.628004e-06 	6.429238e-06 	5.852947e-06 	5.691702e-06 	

